i;Weights;BCW;CCW
44;846.0;0.07236467236467237;0.007220263631486334
44;1058.5;0.1347008547008547;0.01983601724828025
44;1137.0;0.09435897435897438;0.00668702165965299
44;1056.5;0.07635327635327635;0.015459442504410704
44;1030.0;0.11247863247863249;0.016783077193667905
44;1105.0;0.08843304843304843;0.005946436021852012
44;482.0;0.05105413105413105;0.04606658860214195
45;935.0;0.06427350427350428;0.010190837048326903
45;781.5;0.07145299145299146;0.012760521718237673
45;635.5;0.06415954415954415;0.014896509330687455
45;1686.0;0.10415954415954418;0.003724020537134019
45;1125.5;0.07384615384615384;0.0058561225458759365
45;947.5;0.10769230769230768;0.004618627999275371
45;1048.5;0.08444444444444445;0.014179869275609555
45;618.0;0.05732193732193732;0.4254685161706743
45;1168.0;0.08193732193732195;0.00643773032845586
45;519.0;0.07794871794871795;0.027203136327746735
46;1313.0;0.10461538461538461;0.002578585550175417
46;968.5;0.07236467236467237;0.010531739792283517
46;635.0;0.07555555555555556;0.02570076493108997
46;962.5;0.06997150997150997;0.009683298153034673
46;663.0;0.0888888888888889;0.025205217801369483
46;897.0;0.10358974358974359;0.027283249971054403
46;468.0;0.05048433048433048;0.035570204071504956
46;729.5;0.08672364672364674;0.017397365992395747
46;839.5;0.08797720797720797;0.009011204139334915
46;1383.5;0.12774928774928773;0.0028279796609659807
47;797.5;0.10666666666666666;0.014190620992011857
47;1375.0;0.11008547008547008;0.0038916289949176212
47;1068.0;0.08113960113960114;0.03463746806024273
47;931.5;0.08820512820512821;0.004733879915816702
47;525.0;0.05971509971509972;0.07483520289531255
47;1026.5;0.08911680911680914;0.005596931422069782
47;691.0;0.06541310541310541;0.02543734451604872
47;1093.5;0.09333333333333332;0.004976435029110004
47;1126.5;0.08843304843304844;0.0054456634532897
47;1191.5;0.1112250712250712;0.009172072854264945
48;891.5;0.06643874643874643;0.011713129966375906
48;614.0;0.04148148148148149;0.04043650160146157
48;829.0;0.06814814814814814;0.009189562498760673
48;849.5;0.05994301994301995;0.008189461728816667
48;584.0;0.06438746438746439;0.04083606763505608
48;539.5;0.05629629629629629;0.02041363433878119
48;563.5;0.04843304843304845;0.014405016121298686
48;702.5;0.08797720797720797;0.008486628126412068
48;326.0;0.05344729344729344;0.44798340565601463
48;787.0;0.0905982905982906;0.008465050509386188
49;1221.5;0.08421652421652422;0.017237585410834085
49;1228.5;0.08752136752136751;0.005195869967667658
49;1035.5;0.0842165242165242;0.00427805553473893
49;674.0;0.05834757834757836;0.025820813846717736
49;857.5;0.05253561253561253;0.011167501847540031
49;981.5;0.09264957264957265;0.009630042172419993
49;822.0;0.0676923076923077;0.01255059433576072
49;1557.0;0.09891737891737892;0.005145742307804624
49;1097.0;0.09276353276353275;0.004579801085006192
49;1201.5;0.07954415954415955;0.008678658983699477
50;642.5;0.05356125356125356;0.014387313376185413
50;1331.0;0.08866096866096866;0.005178777315683725
50;653.5;0.05606837606837606;0.016865384607157592
50;613.5;0.06632478632478632;0.024171214278378227
50;565.0;0.08364672364672367;0.02540405374299907
50;378.0;0.05675213675213674;0.10998705068117676
50;695.0;0.08421652421652423;0.011002279338097663
50;634.5;0.05538461538461539;0.01685871695107641
50;821.0;0.06928774928774929;0.006617967808761471
50;864.0;0.08455840455840455;0.01757769778452332
51;1077.0;0.09971509971509972;0.005844849835666599
51;1191.0;0.08592592592592593;0.004052465532847059
51;934.5;0.07749287749287749;0.022240768412929723
51;1076.5;0.04319088319088319;0.015469934960324625
51;773.5;0.07840455840455841;0.012669867141311152
51;1003.5;0.10108262108262107;0.009451138897960577
51;1577.0;0.10393162393162392;0.002367624128409957
51;687.0;0.10792022792022793;0.00919691036095294
51;641.0;0.07031339031339032;0.0063890638214531
51;335.0;0.0660968660968661;0.09937182663637796
52;790.5;0.048091168091168104;0.020470859122919603
52;856.0;0.07555555555555556;0.0059930328174644405
52;806.0;0.08148148148148147;0.01914945813130166
52;1031.0;0.0733903133903134;0.01340090615502911
52;863.5;0.07361823361823362;0.009211822820263988
52;889.5;0.06962962962962962;0.00869414095484626
52;556.0;0.06404558404558404;0.02608069037823674
52;1598.0;0.10757834757834758;0.0029464633235052272
52;878.5;0.05857549857549858;0.015059427520978115
52;715.0;0.09094017094017094;0.022232843663194734
53;1219.5;0.08991452991452993;0.007739673835205507
53;536.5;0.07065527065527066;0.04177200097246346
53;454.0;0.08296296296296297;0.07488046740595065
53;518.0;0.0784045584045584;0.36870806055650956
53;1000.0;0.09356125356125357;0.003920937391866738
53;719.0;0.08421652421652422;0.02145814123174444
53;681.5;0.05185185185185185;0.015667553426358023
53;630.0;0.05754985754985755;0.04914890561468918
53;649.0;0.10586894586894588;0.09640161307175071
53;898.5;0.08284900284900285;0.006557154574002916
54;654.0;0.08672364672364673;0.015011880348663954
54;286.0;0.05572649572649574;0.11066383875456809
54;782.5;0.06529914529914531;0.014378223791369393
54;481.0;0.06279202279202278;0.07421025790029395
54;1358.5;0.1242165242165242;0.007104974581479399
54;1488.0;0.1157834757834758;0.004160290220359542
54;989.0;0.08205128205128202;0.005317337960606151
54;753.0;0.06735042735042736;0.07369277664142973
54;1002.0;0.08034188034188033;0.008796664186069206
54;610.5;0.06119658119658119;0.009699383262798143
55;852.5;0.07168091168091169;0.004619039408845349
55;602.0;0.07988603988603987;0.3612717252752919
55;1650.5;0.10712250712250712;0.006319812509504569
55;921.5;0.04706552706552705;0.017929479534390353
55;1404.5;0.12603988603988606;0.006005515061861503
55;1179.5;0.09162393162393163;0.0037098874316375575
55;653.0;0.08512820512820511;0.053417989796212095
55;549.0;0.0776068376068376;0.047970320003321895
55;879.0;0.08102564102564103;0.06943362963081191
55;1068.0;0.06313390313390313;0.008266387073883625
56;1352.5;0.10142450142450139;0.006722533540250848
56;1517.0;0.09823361823361822;0.0030554516289498196
56;432.0;0.10381766381766383;0.29938223100505834
56;901.5;0.07076923076923076;0.005570822501435576
56;1089.5;0.08273504273504273;0.003961250082562916
56;703.5;0.048205128205128206;0.025912844310203666
56;853.0;0.07225071225071225;0.005864662086914368
56;1058.0;0.05754985754985755;0.007689412547837966
56;925.0;0.10153846153846154;0.01779847444483728
56;852.5;0.06609686609686607;0.01021353632423031
57;517.0;0.08717948717948719;0.055957415508835255
57;622.5;0.06108262108262107;0.015839907428877555
