i;Weights;BCW;CCW
45;872.0;0.11202279202279201;0.012927929360955949
46;1593.0;0.07532763532763534;0.0051851124841262655
47;1292.0;0.09378917378917379;0.0072638782235317405
48;1276.0;0.07851851851851853;0.00547211934737698
49;1073.0;0.07783475783475785;0.005152442416976793
50;733.0;0.09925925925925927;0.013432047636115165
51;1304.0;0.09492877492877493;0.007742007637250447
52;986.0;0.13299145299145299;0.007963039299789114
53;852.0;0.13367521367521368;0.011062908287565319
54;1123.0;0.14142450142450144;0.009889719147608231
55;1302.0;0.13219373219373218;0.005489839003788597
56;903.0;0.13287749287749287;0.013436369585986175
57;996.0;0.09253561253561253;0.013046523367308214
58;1210.0;0.10564102564102563;0.010936561915619324
59;1231.0;0.11635327635327636;0.005351109278315247
60;1570.0;0.1315099715099715;0.006141316120759231
61;1479.0;0.08524216524216524;0.004328946357709967
62;1058.0;0.13994301994301994;0.008432228623734807
63;1285.0;0.13470085470085472;0.006714275349598823
64;727.0;0.0668945868945869;0.007722895496993867
65;1617.0;0.09435897435897436;0.005561769944938129
66;1109.0;0.10507122507122507;0.010142512769202163
67;1523.0;0.11225071225071225;0.005031654869762894
68;809.0;0.10495726495726496;0.01166420650451946
69;872.0;0.1192022792022792;0.017228104280613707
70;1415.0;0.1307122507122507;0.003907326029055022
71;1170.0;0.09994301994301995;0.0183707148972947
72;1236.0;0.10153846153846154;0.00878415129648528
73;1566.0;0.08763532763532764;0.0052142170376833444
74;1073.0;0.09310541310541309;0.006172424764272101
75;1324.0;0.11122507122507122;0.0052762205140748164
76;1079.0;0.1524786324786325;0.02804469030080781
77;1221.0;0.15202279202279204;0.004566215282869337
78;1391.0;0.08478632478632478;0.006873360964250204
79;958.0;0.12011396011396012;0.005163152681442458
80;820.0;0.12239316239316239;0.008458336779049188
81;969.0;0.14678062678062678;0.013354488792530731
82;1177.0;0.09846153846153846;0.0084137259837842
83;1065.0;0.09732193732193732;0.007259419157014068
84;1078.0;0.09276353276353276;0.01126332166374668
85;938.0;0.12911680911680912;0.01345398179503992
86;1631.0;0.11293447293447292;0.005968217050496716
87;963.0;0.14415954415954416;0.009882941607614807
88;1427.0;0.08626780626780627;0.005051635223553002
89;838.0;0.09584045584045585;0.013439504233544893
90;895.0;0.09846153846153846;0.012984193371722068
91;1286.0;0.10769230769230768;0.012267461940590219
92;994.0;0.08786324786324788;0.010802659435799555
93;1007.0;0.12455840455840456;0.013309915387295772
94;683.0;0.12273504273504274;0.08665055759153822
95;1558.0;0.1078062678062678;0.006135577964094057
96;1388.0;0.0817094017094017;0.006017408308973988
97;861.0;0.09242165242165244;0.00853390450787718
98;1743.0;0.09264957264957266;0.002809346974725228
99;1180.0;0.08444444444444445;0.00636785249056912
100;1727.0;0.13162393162393163;0.006141155802680764
101;1218.0;0.12273504273504272;0.013116501179181375
102;964.0;0.10985754985754986;0.009210001603413996
103;736.0;0.12695156695156695;0.13035933735370733
104;1257.0;0.12957264957264958;0.013451597776909352
105;1467.0;0.10951566951566952;0.005853743551798934
106;701.0;0.10586894586894588;0.013560432070588976
107;980.0;0.10005698005698005;0.00869741105660896
108;1474.0;0.08968660968660969;0.006499663952474575
109;1479.0;0.12273504273504274;0.006328231281215325
110;678.0;0.08923076923076924;0.011721115416193327
111;2056.0;0.11954415954415955;0.0028603046377955552
112;1181.0;0.074985754985755;0.007536135608838363
113;767.0;0.0817094017094017;0.011083124473760229
114;1089.0;0.11202279202279203;0.0066540694272784
115;858.0;0.0817094017094017;0.008819527972091911
116;879.0;0.1119088319088319;0.013370398401745
117;1244.0;0.13128205128205128;0.011307247752787453
118;1076.0;0.08524216524216524;0.008248202111870264
119;1226.0;0.11646723646723647;0.010644510282716386
120;831.0;0.12296296296296297;0.04238193054685411
121;1141.0;0.07863247863247863;0.004936427130991704
122;1415.0;0.11156695156695157;0.006132842425931979
123;1103.0;0.10005698005698005;0.014100533834032085
124;820.0;0.1517948717948718;0.008413663230444374
125;1085.0;0.10393162393162393;0.008690939189578339
126;1217.0;0.08102564102564103;0.008529607608980557
127;1062.0;0.12980056980056978;0.006155402512920475
128;921.0;0.0997150997150997;0.012432016581401714
129;1586.0;0.08136752136752136;0.004917392817658735
130;900.0;0.09116809116809117;0.013468320390734001
131;1219.0;0.10746438746438747;0.008945503066511425
132;1040.0;0.13082621082621082;0.005954255191278488
133;815.0;0.10632478632478631;0.017326610791842875
134;700.0;0.1320797720797721;0.013370548755975029
135;1120.0;0.1533903133903134;0.004713051356890811
136;1048.0;0.15054131054131054;0.005689512031905527
137;1047.0;0.1298005698005698;0.01329091904771506
138;1604.0;0.13994301994301994;0.010482414631042138
139;1282.0;0.11555555555555556;0.012110508099606768
140;1148.0;0.11920227920227922;0.006332415417325403
141;1205.0;0.09071225071225071;0.007374643713149304
142;1308.0;0.15076923076923077;0.00484661410417326
143;1357.0;0.09937321937321937;0.005892638083237522
144;1091.0;0.13185185185185186;0.009235119468219219
145;1406.0;0.08319088319088319;0.008064308202788143
146;683.0;0.1060968660968661;0.01732745416714651
147;800.0;0.09857549857549859;0.013436724044156119
148;1223.0;0.10871794871794871;0.006160566842011304
149;1237.0;0.08159544159544158;0.0051499493389697525
150;1352.0;0.12262108262108262;0.01752050961458982
151;1072.0;0.0668945868945869;0.00871952618391222
152;918.0;0.13014245014245016;0.01823009632217724
153;947.0;0.07635327635327635;0.008613295211476015
154;1126.0;0.12558404558404557;0.009549229678753724
155;1470.0;0.11441595441595444;0.008925055731154131
156;1262.0;0.0735042735042735;0.00526481780903406
157;1092.0;0.10860398860398862;0.007146919310396315
158;1032.0;0.10678062678062678;0.0104690980836187
159;1203.0;0.08911680911680911;0.006639897303059516
160;1338.0;0.12387464387464388;0.008279588976668105
161;1039.0;0.12273504273504274;0.01348486882207779
162;1145.0;0.11487179487179487;0.008933349949040175
163;743.0;0.14245014245014245;0.012600825900216042
164;1169.0;0.10632478632478633;0.006482968463637147
165;1781.0;0.11829059829059829;0.004229767766053818
166;1493.0;0.12957264957264958;0.006322039156096108
167;841.0;0.07566951566951567;0.00601102981849177
168;841.0;0.101994301994302;0.008694829774367467
169;990.0;0.14313390313390312;0.013370191792449294
170;1195.0;0.10233618233618234;0.004990528383569231
171;1521.0;0.09698005698005698;0.007292391984281948
172;856.0;0.09663817663817663;0.007123567866859286
173;886.0;0.11897435897435897;0.013501260916555704
174;1074.0;0.10541310541310542;0.015664483669585158
175;1483.0;0.10894586894586895;0.004588649699133031
176;1049.0;0.08729344729344729;0.008642664992117263
177;1420.0;0.08752136752136751;0.005568077152338844
178;977.0;0.1214814814814815;0.011239053586234211
179;952.0;0.10096866096866096;0.012469846035844608
180;1162.0;0.14290598290598291;0.011269960812031788
181;1138.0;0.11441595441595442;0.013355154195621407
182;946.0;0.09834757834757833;0.010654901933690671
183;1087.0;0.11601139601139601;0.008670582577235278
184;999.0;0.09504273504273504;0.012498313384365035
185;1024.0;0.10188034188034188;0.013414028621360598
186;1037.0;0.12843304843304845;0.009542492849621522
187;800.0;0.08797720797720798;0.013640400530883001
188;725.0;0.06940170940170941;0.008714287598060975
189;1121.0;0.11441595441595442;0.01720113892869346
190;1994.0;0.13071225071225073;0.0025801582080005442
191;1653.0;0.1174928774928775;0.0039029497497969187
192;1315.0;0.1052991452991453;0.005095373292974431
193;800.0;0.07897435897435898;0.007707935381579785
194;992.0;0.09698005698005698;0.011747742252493108
195;1058.0;0.10518518518518517;0.015666417693511275
196;1296.0;0.09595441595441596;0.007880371419329027
197;1062.0;0.13094017094017094;0.009629582238525598
198;1136.0;0.12763532763532764;0.009920530382796323
199;1705.0;0.0970940170940171;0.0049267856050540446
200;920.0;0.1451851851851852;0.019330673698517313
201;1179.0;0.11532763532763532;0.006385854250514683
202;1285.0;0.13230769230769232;0.00933321235714195
203;1338.0;0.09948717948717949;0.0064894915989805796
204;1165.0;0.0880911680911681;0.010801755462243386
205;841.0;0.07646723646723647;0.007793842586291819
206;1114.0;0.06655270655270655;0.008270425844096022
207;1121.0;0.07076923076923076;0.006402786762001248
208;752.0;0.11361823361823363;0.013363181945128007
209;1133.0;0.09937321937321937;0.006339737891626803
210;925.0;0.07065527065527066;0.008546875373880644
211;1249.0;0.07373219373219372;0.005264624902891824
212;1016.0;0.07168091168091167;0.008043696832137246
213;1238.0;0.11076923076923076;0.017013031520397955
214;789.0;0.08797720797720798;0.008761198432904129
215;1406.0;0.08547008547008546;0.005177759480538079
216;1574.0;0.07225071225071225;0.004878258603190728
217;1349.0;0.0858119658119658;0.006494384523949409
218;1517.0;0.08683760683760683;0.004153002389504324
219;1311.0;0.07521367521367521;0.003823860971125698
220;847.0;0.09971509971509972;0.008492581021661583
221;1268.0;0.10142450142450142;0.010024725419555307
222;852.0;0.12820512820512822;0.0067390398386662905
223;820.0;0.07031339031339032;0.007470202309372358
224;1673.0;0.0970940170940171;0.005065418565123518
225;1208.0;0.09515669515669517;0.006494376079163312
226;1458.0;0.10621082621082623;0.005094804133774576
227;1225.0;0.08774928774928775;0.008098583184045587
228;1065.0;0.11441595441595441;0.01876121763333116
229;1290.0;0.10313390313390312;0.008691997667948339
230;790.0;0.08934472934472934;0.01347053645945846
231;1058.0;0.12911680911680912;0.013092270763761437
232;1186.0;0.1259259259259259;0.007856531649067614
233;1386.0;0.13082621082621082;0.01130702403092143
234;1294.0;0.1052991452991453;0.00556481501220819
235;1406.0;0.08296296296296297;0.006160766551956477
236;997.0;0.11988603988603988;0.01483286328570976
237;1154.0;0.1492877492877493;0.014607656123560839
238;733.0;0.11737891737891737;0.013350331083333762
239;1163.0;0.11487179487179487;0.016346290090403632
240;988.0;0.11783475783475783;0.01168780359083057
241;1293.0;0.0948148148148148;0.006026851472176525
242;868.0;0.12706552706552707;0.010926799040336672
243;1323.0;0.09242165242165241;0.003594680936798151
244;1211.0;0.08341880341880342;0.004397743780546563
245;1364.0;0.11566951566951568;0.006564985357087642
246;1319.0;0.09344729344729344;0.008908961749866294
247;1145.0;0.08136752136752136;0.008167176725940766
248;1305.0;0.12376068376068376;0.007693361837859873
249;927.0;0.08615384615384615;0.007377300793215671
250;1643.0;0.12398860398860398;0.005973449622603509
251;954.0;0.10313390313390312;0.006166188111069131
252;1185.0;0.1201139601139601;0.007359169700176377
253;1526.0;0.0898005698005698;0.005145117379121577
254;1096.0;0.08467236467236468;0.005979114892999619
255;710.0;0.12398860398860398;0.013313575688800641
256;1037.0;0.09470085470085471;0.010779949519111674
257;752.0;0.10951566951566952;0.013379531281464348
258;1634.0;0.09344729344729344;0.005573297919630891
259;733.0;0.10461538461538461;0.013402223749289673
260;1354.0;0.10393162393162393;0.006486380299833922
261;1658.0;0.09846153846153846;0.005598441056863394
262;1286.0;0.09150997150997152;0.007276699373628858
263;1358.0;0.11658119658119659;0.006104980988874055
264;1395.0;0.1143019943019943;0.005908556029377703
265;1201.0;0.13219373219373218;0.007798441562755028
266;1077.0;0.08262108262108263;0.007453548955688224
267;1084.0;0.08820512820512821;0.01305965052467892
268;1005.0;0.10757834757834758;0.01338965332821067
269;1406.0;0.08911680911680911;0.005145489581542636
270;1137.0;0.07396011396011397;0.006518009145999674
271;991.0;0.1361823361823362;0.009902912324474657
272;894.0;0.08945868945868946;0.011434874486578674
273;894.0;0.11977207977207976;0.004747181465521629
274;1418.0;0.10849002849002849;0.0063440000434519745
275;1707.0;0.10712250712250712;0.004417328760886847
276;1570.0;0.08444444444444445;0.00673763489584746
277;1971.0;0.13082621082621082;0.0032728779446481887
278;1358.0;0.10461538461538461;0.005166125983542396
279;1243.0;0.12626780626780626;0.01330282899566275
280;1836.0;0.1174928774928775;0.002855861740591781
281;1253.0;0.11635327635327634;0.015948784595556088
282;901.0;0.14290598290598291;0.010821433617513986
283;1259.0;0.12011396011396012;0.008921195616722525
284;1010.0;0.13515669515669515;0.00833703622138637
285;1196.0;0.10017094017094018;0.01592249792095292
286;884.0;0.06940170940170941;0.007720155153068285
287;1096.0;0.11384615384615386;0.0064754096464159465
288;1185.0;0.1288888888888889;0.009587775201187608
289;1247.0;0.11680911680911682;0.005906813907711309
290;1415.0;0.08056980056980058;0.003619936027992652
291;1074.0;0.09584045584045585;0.007261367218548374
292;800.0;0.11042735042735041;0.01765222494589414
293;873.0;0.13481481481481483;0.01190770237033058
294;856.0;0.10188034188034187;0.014207567590368446
295;1006.0;0.10245014245014245;0.0099482677193625
296;1308.0;0.09720797720797719;0.006353348487483772
297;1155.0;0.08364672364672365;0.006609913432721478
298;1441.0;0.09527065527065527;0.009079281197341962
299;1121.0;0.13584045584045584;0.012477636216393913
300;878.0;0.08934472934472934;0.01347053645945846
301;1183.0;0.13344729344729345;0.00876881317651619
302;1368.0;0.09253561253561253;0.005563281375060001
303;1003.0;0.07692307692307693;0.006745995035894164
304;1038.0;0.13128205128205128;0.013442847701161874
305;1102.0;0.10005698005698005;0.005975883666280139
306;1116.0;0.09333333333333334;0.00804422316750999
307;1103.0;0.07452991452991453;0.008706688559029032
308;720.0;0.14621082621082623;0.10091064751426375
309;1292.0;0.11635327635327634;0.008660352886222042
310;727.0;0.08923076923076924;0.013634739551199083
311;1204.0;0.1052991452991453;0.009890102293612662
312;1329.0;0.08022792022792023;0.005054827614629881
313;1654.0;0.13515669515669515;0.008882123439978044
314;1463.0;0.07384615384615384;0.005264528492976441
315;1299.0;0.09834757834757835;0.009242549150062732
316;1498.0;0.10461538461538461;0.0046978642220870375
317;1120.0;0.08638176638176638;0.007004280504656215
318;1294.0;0.12205128205128206;0.00958285925564194
319;1017.0;0.10598290598290597;0.013397929405159105
320;1186.0;0.08284900284900286;0.005570998654726674
321;1299.0;0.10951566951566953;0.005392114697785282
322;1342.0;0.12353276353276353;0.008790480168812074
323;1059.0;0.09515669515669517;0.007262099499372759
324;1242.0;0.08467236467236468;0.006563017900928233
325;700.0;0.13276353276353278;0.01343721689849063
326;1411.0;0.13390313390313388;0.011303681729186362
327;1080.0;0.12376068376068375;0.01719333383766467
328;1041.0;0.0817094017094017;0.00687098844984784
329;1044.0;0.09561253561253562;0.01075501920207187
330;1349.0;0.12421652421652422;0.006327409200918871
331;1217.0;0.13538461538461538;0.008901272746550929
332;1459.0;0.11863247863247862;0.005905020557111481
333;1237.0;0.11646723646723647;0.006334853145382024
334;836.0;0.1307122507122507;0.013446251969255306
335;725.0;0.10917378917378917;0.01730263779627973
336;1011.0;0.12797720797720796;0.012658557301121505
337;1290.0;0.12854700854700854;0.006323009889338292
338;1317.0;0.09982905982905983;0.005098864019526187
339;1338.0;0.10780626780626781;0.01053860486850976
340;941.0;0.08319088319088318;0.007687092409544756
341;800.0;0.12478632478632479;0.01373335449634855
342;1026.0;0.11145299145299147;0.009467311467423379
343;1122.0;0.14997150997151;0.011324859471549344
344;1255.0;0.09094017094017094;0.005803104789710057
345;953.0;0.08638176638176638;0.010168949697854524
346;1398.0;0.08786324786324785;0.008051267770909172
347;1021.0;0.12467236467236466;0.006159062872717782
348;1280.0;0.1038176638176638;0.011011376640413803
349;1090.0;0.13857549857549858;0.01265484722120755
350;1204.0;0.12934472934472935;0.009543622480733234
351;953.0;0.11794871794871795;0.015428016724198367
352;825.0;0.08934472934472934;0.013634132691809622
353;1246.0;0.08136752136752137;0.0074552115012773545
354;1190.0;0.11247863247863246;0.011644987911748153
355;1360.0;0.1111111111111111;0.00691063475962503
356;1115.0;0.11316239316239317;0.008613217169933405
357;1538.0;0.11452991452991454;0.006147307480696789
358;1527.0;0.12433048433048433;0.005976309023107328
359;954.0;0.09128205128205126;0.013624871134886364
360;1151.0;0.14165242165242167;0.0063385193285593125
361;1265.0;0.1331054131054131;0.006374672110458394
362;758.0;0.12991452991452992;0.01822202772695403
363;1144.0;0.08364672364672365;0.009130869335277007
364;1498.0;0.08957264957264956;0.004586779067682975
365;2204.0;0.12182336182336183;0.0024796872340868553
366;1354.0;0.12102564102564102;0.011427285563240472
367;1150.0;0.09811965811965813;0.013430089038630686
368;1621.0;0.07555555555555556;0.005263303546018088
369;663.0;0.14393162393162395;0.008765002583228817
370;821.0;0.07715099715099717;0.008129188360754857
371;945.0;0.09128205128205129;0.0080488150929486
372;991.0;0.1451851851851852;0.01933043422877205
373;689.0;0.08923076923076924;0.013634796453341876
374;1522.0;0.07658119658119658;0.0047573602011488185
375;1147.0;0.10062678062678064;0.006015952799700739
376;810.0;0.10256410256410256;0.01603688160862907
377;888.0;0.0880911680911681;0.008804497345952136
378;1118.0;0.12467236467236466;0.016190640410851588
379;1105.0;0.11817663817663818;0.015425819401445988
380;1351.0;0.14541310541310543;0.00842465699614125
381;1035.0;0.08957264957264956;0.010474613294581984
382;1315.0;0.08102564102564101;0.004917660048192791
383;1404.0;0.1527065527065527;0.004575270681698775
384;945.0;0.08364672364672365;0.008255129091952463
385;1220.0;0.12923076923076923;0.0065204488165897575
386;1259.0;0.10814814814814815;0.005434441902957115
387;1121.0;0.09344729344729344;0.008891589005425669
388;1294.0;0.13333333333333333;0.01596035206164392
389;1101.0;0.1002849002849003;0.00648887528174511
390;1016.0;0.14074074074074072;0.017416124507338322
391;1422.0;0.07521367521367521;0.005263593141275142
392;975.0;0.0880911680911681;0.013060263188515832
393;1251.0;0.08455840455840455;0.008487789372133027
394;989.0;0.08136752136752136;0.010663633151103786
395;1204.0;0.08501424501424502;0.008215434008645044
396;1276.0;0.10689458689458688;0.006669684001503431
397;910.0;0.07202279202279202;0.008951339579670417
398;1143.0;0.10757834757834758;0.00869876185379931
399;1662.0;0.11658119658119659;0.005029361652285009
400;1028.0;0.09982905982905983;0.013422309603817186
401;1302.0;0.11202279202279203;0.0072411956049644715
402;767.0;0.08934472934472934;0.011720610740048569
403;790.0;0.08547008547008546;0.00881112440238264
404;953.0;0.13082621082621082;0.009629963515167669
405;1112.0;0.10461538461538461;0.006348007660173539
406;1316.0;0.12786324786324788;0.008855944666696458
407;1393.0;0.09937321937321937;0.008299350087598722
408;758.0;0.10472934472934474;0.011370475722695427
409;911.0;0.08136752136752136;0.007762045828012535
410;1345.0;0.13150997150997148;0.010345943441546254
411;1535.0;0.11772079772079774;0.0046697931215872795
412;1252.0;0.0931054131054131;0.006619974895644875
413;898.0;0.09367521367521367;0.009035391145531804
414;1259.0;0.09766381766381767;0.005359706947375466
415;1148.0;0.08273504273504273;0.008293131302535407
416;885.0;0.09014245014245015;0.010645900536708951
417;1364.0;0.13390313390313388;0.007395403203577367
418;1347.0;0.08353276353276354;0.006158576266163608
419;1470.0;0.12945868945868946;0.00609432354149858
420;1342.0;0.08888888888888889;0.00514566749282504
421;1420.0;0.09447293447293449;0.006190584295407531
422;1067.0;0.14313390313390315;0.013370191792449294
423;921.0;0.09299145299145299;0.013886838627703638
424;936.0;0.09014245014245013;0.009399953000294059
425;980.0;0.11578347578347578;0.009349051239332341
426;1080.0;0.1078062678062678;0.01244299537046413
427;1304.0;0.11566951566951567;0.011610350810215544
428;1122.0;0.13094017094017096;0.013974419542555747
429;888.0;0.09207977207977208;0.008504711655958513
430;752.0;0.10427350427350426;0.013403222293161984
431;1314.0;0.1010826210826211;0.015125250732308016
432;1049.0;0.10769230769230768;0.013551813801813396
433;1542.0;0.09652421652421654;0.011430761200471528
434;948.0;0.06883190883190883;0.008199847281587512
435;1547.0;0.09321937321937322;0.005691363174997101
436;1110.0;0.1018803418803419;0.013962940713871963
437;784.0;0.14575498575498574;0.010398275785856744
438;1588.0;0.14233618233618234;0.0035703104624059505
439;925.0;0.12854700854700854;0.013717142654442016
440;799.0;0.15498575498575498;0.010378451534745507
441;1365.0;0.10153846153846155;0.005438353912727641
442;1422.0;0.07817663817663817;0.005152358737069106
443;1031.0;0.06905982905982906;0.008148715035697874
444;1321.0;0.15225071225071224;0.011096605340935515
445;1144.0;0.08934472934472935;0.006500350420551743
446;978.0;0.10871794871794871;0.00894449259291485
447;1573.0;0.12695156695156695;0.005266296501235116
448;926.0;0.11544159544159543;0.013517469926062306
449;1446.0;0.1494017094017094;0.004847480197073811
450;1189.0;0.10313390313390315;0.013001856628929907
451;1213.0;0.15236467236467238;0.019262662228927814
452;962.0;0.15202279202279204;0.005938747094017528
453;1283.0;0.07407407407407408;0.006496463539216234
454;814.0;0.11601139601139604;0.012409499673350562
455;1201.0;0.13105413105413105;0.0062391358010609205
456;1638.0;0.11623931623931626;0.005592885541935542
457;1388.0;0.08011396011396012;0.006142244043218914
458;1037.0;0.11236467236467237;0.009003506948975715
459;998.0;0.09606837606837607;0.013447899562294507
460;867.0;0.07772079772079772;0.008375333831215399
461;1346.0;0.08569800569800572;0.00825124215692084
462;977.0;0.07646723646723647;0.00861303998710297
463;758.0;0.08626780626780628;0.012728697206253638
464;1496.0;0.14905982905982906;0.004848656411449871
465;900.0;0.14643874643874644;0.10084074951192194
466;899.0;0.10279202279202278;0.012847015264703743
467;1291.0;0.11236467236467237;0.0057253453177701545
468;1269.0;0.07396011396011394;0.005419930739273372
469;1025.0;0.08341880341880341;0.006610243378973318
470;1295.0;0.11555555555555556;0.0039038097453351485
471;1182.0;0.132991452991453;0.008447017728215418
472;733.0;0.0945868945868946;0.013615766761641142
473;1209.0;0.14153846153846153;0.009215293423717932
474;856.0;0.07361823361823362;0.008040934827221041
475;1164.0;0.08774928774928775;0.006501771898900837
476;1369.0;0.0825071225071225;0.005053437292711192
477;1595.0;0.13025641025641027;0.005588884092575921
478;1256.0;0.1143019943019943;0.006863758779258295
479;1415.0;0.08501424501424502;0.00505205399896712
480;1227.0;0.1524786324786325;0.004486823405696345
481;725.0;0.11304843304843305;0.010812133572522156
482;1227.0;0.12535612535612536;0.012266487212703016
483;1063.0;0.06997150997150997;0.007717090618906795
484;1365.0;0.12;0.011570196655369661
485;972.0;0.10256410256410256;0.010480305471195925
486;1144.0;0.09344729344729344;0.005950431291040393
487;1026.0;0.11692307692307692;0.018348546088059164
488;1016.0;0.1421082621082621;0.018393665032308732
489;1053.0;0.08820512820512821;0.004471634531221921
490;1116.0;0.14507122507122505;0.01968463943288061
491;1258.0;0.08638176638176638;0.00886884943552074
492;1063.0;0.1233048433048433;0.04236124479838009
493;758.0;0.14017094017094017;0.01040937560507529
494;1532.0;0.08433048433048433;0.005594283419929346
495;1559.0;0.09321937321937322;0.0065075883937801724
496;1205.0;0.13458689458689457;0.007972815307633156
497;1502.0;0.13230769230769232;0.009647096070847381
498;1053.0;0.10905982905982906;0.013382999996352783
499;989.0;0.13116809116809117;0.008446354315362095
500;1296.0;0.12410256410256411;0.012550308142075063
501;1099.0;0.09037037037037036;0.009434755453760166
502;1540.0;0.11282051282051281;0.005968343251825977
503;725.0;0.11293447293447294;0.010454846007690729
504;725.0;0.09378917378917379;0.009988299259041182
505;1368.0;0.10564102564102565;0.005354590996044982
506;960.0;0.13401709401709402;0.014680026177892512
507;1260.0;0.09105413105413104;0.005104146024581162
508;1313.0;0.09994301994301995;0.008411066376478968
509;937.0;0.12603988603988603;0.01827760102574821
510;1181.0;0.12273504273504274;0.013116501179181375
511;1421.0;0.13903133903133902;0.011433781172542498
512;885.0;0.13367521367521368;0.009202664032539911
513;909.0;0.11578347578347578;0.013351876464447996
514;876.0;0.09150997150997152;0.010882140697263388
515;1363.0;0.09663817663817664;0.009076423387694016
516;1147.0;0.08364672364672365;0.006521212504108665
517;1084.0;0.09504273504273505;0.007262271163529662
518;1263.0;0.13960113960113962;0.01122441897287995
519;753.0;0.1029059829059829;0.013412631569028433
520;1184.0;0.10997150997150998;0.006478681524475094
521;1297.0;0.10461538461538461;0.012234937066428853
522;1536.0;0.11749287749287748;0.005906353342846406
523;1242.0;0.09982905982905983;0.01486337991757758
524;767.0;0.09846153846153846;0.012286646016490722
525;1120.0;0.15190883190883195;0.004713928905955202
526;952.0;0.09663817663817664;0.005881883907573142
527;1260.0;0.09868945868945869;0.006351846856462496
528;1213.0;0.11464387464387464;0.0057470674314781915
529;1276.0;0.09333333333333334;0.008909274487680993
530;1347.0;0.11304843304843304;0.012761915417732984
531;1528.0;0.1468945868945869;0.007439104040290719
532;1023.0;0.1002849002849003;0.011686135174888332
533;1339.0;0.08831908831908832;0.0063643608048708075
534;857.0;0.1251282051282051;0.01827164051305132
535;1547.0;0.08957264957264958;0.0072959675259021955
536;1142.0;0.11874643874643877;0.006879189734683954
537;1226.0;0.10552706552706553;0.005095650744676748
538;768.0;0.11658119658119659;0.018351800154829113
539;1373.0;0.13925925925925925;0.011287056371685174
540;1002.0;0.09014245014245013;0.011718352336767632
541;1115.0;0.1127065527065527;0.009030735199172864
542;1270.0;0.11396011396011395;0.008779112063681857
543;1767.0;0.09709401709401708;0.00907507980745578
544;1131.0;0.09834757834757833;0.0047593681126546486
545;1494.0;0.10495726495726496;0.005832550186759873
546;1337.0;0.15384615384615383;0.0056864631714897695
547;1217.0;0.11282051282051281;0.017274039776034297
548;1174.0;0.10609686609686608;0.01339732393410402
549;945.0;0.10621082621082623;0.010798814502898843
550;1663.0;0.09230769230769231;0.004093931637739929
551;1323.0;0.13196581196581197;0.006734521063771661
552;901.0;0.11737891737891738;0.01766159625736933
553;943.0;0.10313390313390312;0.00616618806968648
554;1195.0;0.09515669515669514;0.008699278123499722
555;1325.0;0.09447293447293446;0.01303770008513961
556;1193.0;0.0841025641025641;0.006738171720390505
557;1062.0;0.15236467236467238;0.011237077245688858
558;1482.0;0.1362962962962963;0.006732418897450586
559;1137.0;0.11441595441595442;0.0057327009343105416
560;1240.0;0.12079772079772079;0.007126175847600568
561;1005.0;0.10267806267806269;0.013409547972694195
562;1142.0;0.12683760683760684;0.009546163414422493
563;1460.0;0.10541310541310542;0.005730036108749733
